,id,published,title,reference,year_month,year,month,clean_text,sentiment,polarity,subjectivity
98,37938791,2024-02-07,Invasive pulmonary aspergillosis following human metapneumovirus infection in solid-organ transplant recipients: Another virus to add to the list.,https://pubmed.ncbi.nlm.nih.gov/37938791,2024-02,2024,2,invasive pulmonary aspergillosis following human metapneumovirus infection transplant recipient another virus add list,neutral,0.0,0.1
99,38315735,2024-02-07,Distinct roles for type I and type III interferons in virulent human metapneumovirus pathogenesis.,https://pubmed.ncbi.nlm.nih.gov/38315735,2024-02,2024,2,distinct role type type iii interferon virulent human metapneumovirus pathogenesis,positive,0.15,0.2
100,37644253,2024-02-07,Old foes following news ways?-Pandemic-related changes in the epidemiology of viral respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/37644253,2024-02,2024,2,old foe following news way change epidemiology viral respiratory tract infection,positive,0.05,0.15000000000000002
101,38264816,2024-02-02,"[Pathogenic agents causing acute respiratory tract infections in pediatric patients in Spring, 2023, in Beijing].",https://pubmed.ncbi.nlm.nih.gov/38264816,2024-02,2024,2,pathogenic agent causing acute respiratory tract infection pediatric spring beijing,positive,0.6,0.9
102,38197640,2024-01-30,Clinical human metapneumovirus isolates show distinct pathogenesis and inflammatory profiles but similar CD8+ T cell impairment.,https://pubmed.ncbi.nlm.nih.gov/38197640,2024-01,2024,1,human metapneumovirus isolates show distinct pathogenesis inflammatory profile similar cell impairment,positive,0.09999999999999999,0.26666666666666666
103,38117059,2024-01-16,A neutralizing single-domain antibody that targets the trimer interface of the human metapneumovirus fusion protein.,https://pubmed.ncbi.nlm.nih.gov/38117059,2024-01,2024,1,neutralizing antibody target trimer interface human metapneumovirus fusion protein,neutral,0.0,0.1
104,37440459,2024-01-12,Upper and/or Lower Respiratory Tract Infection Caused by Human Metapneumovirus After Allogeneic Hematopoietic Stem Cell Transplantation.,https://pubmed.ncbi.nlm.nih.gov/37440459,2024-01,2024,1,upper lower respiratory tract infection caused human metapneumovirus allogeneic hematopoietic stem cell transplantation,neutral,0.0,0.05
105,38255903,2024-01-09,A Receptor Integrin β1 Promotes Infection of Avian Metapneumovirus Subgroup C by Recognizing a Viral Fusion Protein RSD Motif.,https://pubmed.ncbi.nlm.nih.gov/38255903,2024-01,2024,1,receptor integrin promotes infection avian metapneumovirus subgroup c recognizing viral fusion protein rsd motif,neutral,0.0,0.0
106,38071948,2024-01-07,Respiratory virus detection among healthcare professionals in Brazil: work-related contact and episode recurrence during the COVID-19 pandemic.,https://pubmed.ncbi.nlm.nih.gov/38071948,2024-01,2024,1,respiratory virus detection among healthcare professional brazil contact episode recurrence pandemic,positive,0.1,0.1
107,38404579,2024-01-07,Human metapneumovirus respiratory infection affects both innate and adaptive intestinal immunity.,https://pubmed.ncbi.nlm.nih.gov/38404579,2024-01,2024,1,human metapneumovirus respiratory infection affect innate adaptive intestinal immunity,neutral,0.0,0.1
108,38357041,2024-01-07,Mortality and Morbidity of Human Metapneumovirus Infection in the Pre-COVID-19 Era: The Value of the Charlson Comorbidity Index on Outcome Prediction.,https://pubmed.ncbi.nlm.nih.gov/38357041,2024-01,2024,1,mortality morbidity human metapneumovirus infection era value charlson comorbidity index outcome prediction,neutral,0.0,0.1
109,38933273,2024-01-07,Human monoclonal antibodies protect against viral-mediated pneumococcal superinfection.,https://pubmed.ncbi.nlm.nih.gov/38933273,2024-01,2024,1,human monoclonal antibody protect pneumococcal superinfection,neutral,0.0,0.1
110,38249443,2024-01-07,"Comparative analysis of mortality in patients admitted with an infection with influenza A/B virus, respiratory syncytial virus, rhinovirus, metapneumovirus or SARS-CoV-2.",https://pubmed.ncbi.nlm.nih.gov/38249443,2024-01,2024,1,comparative mortality admitted infection influenza virus respiratory syncytial virus rhinovirus metapneumovirus,neutral,0.0,0.0
111,38292215,2024-01-07,"Prevalence of Influenza Viruses A and B, Adenovirus, Respiratory Syncytial Virus, and Human Metapneumonia Viruses among Children with Acute Respiratory Tract Infection.",https://pubmed.ncbi.nlm.nih.gov/38292215,2024-01,2024,1,prevalence influenza virus b adenovirus respiratory syncytial virus human metapneumonia virus among child acute respiratory tract infection,positive,0.3,0.5
112,38964304,2024-01-07,Viral Cytopathic Changes in Sputum Cytology in a Patient with Known Human Metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/38964304,2024-01,2024,1,viral cytopathic change sputum cytology known human metapneumovirus,neutral,0.0,0.1
113,38745678,2024-01-07,Using Targeted Next-Generation Sequencing to Diagnose Severe Pneumonia Due to Tropheryma Whipplei and Human Metapneumovirus: A Case Report and Literature Review.,https://pubmed.ncbi.nlm.nih.gov/38745678,2024-01,2024,1,targeted sequencing diagnose severe pneumonia due tropheryma whipplei human metapneumovirus report literature,negative,-0.0625,0.2375
114,39399533,2024-01-07,"Spectrum of respiratory viruses identified from SARS-CoV-2-negative human respiratory tract specimens in Watansoppeng, Indonesia.",https://pubmed.ncbi.nlm.nih.gov/39399533,2024-01,2024,1,spectrum respiratory virus identified human respiratory tract specimen watansoppeng indonesia,neutral,0.0,0.1
115,39636920,2024-01-07,Pneumococcal nasopharyngeal carriage in children and adults self-confined at home during a COVID-19 national lockdown.,https://pubmed.ncbi.nlm.nih.gov/39636920,2024-01,2024,1,pneumococcal nasopharyngeal carriage child adult home national lockdown,positive,0.1,0.3
116,39286815,2024-01-07,Changes in the epidemiological patterns of respiratory syncytial virus and human metapneumovirus infection among pediatric patients and their correlation with severe cases: a long-term retrospective study.,https://pubmed.ncbi.nlm.nih.gov/39286815,2024-01,2024,1,change epidemiological pattern respiratory syncytial virus human metapneumovirus infection among pediatric correlation severe case retrospective,neutral,0.0,0.1
117,39591472,2024-01-07,Exploring the host response in infected lung organoids using NanoString technology: A statistical analysis of gene expression data.,https://pubmed.ncbi.nlm.nih.gov/39591472,2024-01,2024,1,exploring host response infected lung organoids nanostring technology statistical gene expression data,neutral,0.0,0.0
118,39268186,2024-01-07,"Human metapneumovirus (hMPV): an associated etiology of severe acute respiratory infection in children of Eastern Uttar Pradesh, India.",https://pubmed.ncbi.nlm.nih.gov/39268186,2024-01,2024,1,human metapneumovirus hmpv etiology severe acute respiratory infection child eastern uttar pradesh india,positive,0.3,0.5
119,38032197,2023-12-21,"Structural characterization of M8C10, a neutralizing antibody targeting a highly conserved prefusion-specific epitope on the metapneumovirus fusion trimerization interface.",https://pubmed.ncbi.nlm.nih.gov/38032197,2023-12,2023,12,structural characterization neutralizing antibody targeting highly conserved epitope metapneumovirus fusion trimerization interface,positive,0.16,0.54
120,38172569,2023-12-15,Development of a novel multi-epitope mRNA vaccine candidate to combat HMPV virus.,https://pubmed.ncbi.nlm.nih.gov/38172569,2023-12,2023,12,development novel mrna vaccine candidate combat hmpv virus,neutral,0.0,0.0
121,38081792,2023-12-07,"Resurgence of human metapneumovirus infection and influenza after three seasons of inactivity in the post-COVID-19 era in Hokkaido, Japan, 2022-2023.",https://pubmed.ncbi.nlm.nih.gov/38081792,2023-12,2023,12,resurgence human metapneumovirus infection influenza three season inactivity era hokkaido japan,neutral,0.0,0.1
122,37741464,2023-12-07,Development of a duplex real-time RT-PCR assay for the detection and identification of two subgroups of human metapneumovirus in a single tube.,https://pubmed.ncbi.nlm.nih.gov/37741464,2023-12,2023,12,development duplex assay detection identification two subgroup human metapneumovirus single tube,negative,-0.03571428571428571,0.15714285714285714
123,37816430,2023-12-07,"Epidemiology, genetic characteristics, and association with meteorological factors of human metapneumovirus infection in children in southern China: A 10-year retrospective study.",https://pubmed.ncbi.nlm.nih.gov/37816430,2023-12,2023,12,epidemiology genetic characteristic association meteorological factor human metapneumovirus infection child southern china retrospective,negative,-0.022222222222222223,0.18888888888888888
124,38633850,2023-12-07,Bibliometric Analysis of Human Metapneumovirus Studies.,https://pubmed.ncbi.nlm.nih.gov/38633850,2023-12,2023,12,bibliometric human metapneumovirus study,neutral,0.0,0.1
125,37993464,2023-11-22,Structure of the N-RNA/P interface indicates mode of L/P recruitment to the nucleocapsid of human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/37993464,2023-11,2023,11,structure interface indicates mode recruitment nucleocapsid human metapneumovirus,neutral,0.0,0.1
126,38005948,2023-11-18,Human Metapneumovirus-Induced Host microRNA Expression Impairs the Interferon Response in Macrophages and Epithelial Cells.,https://pubmed.ncbi.nlm.nih.gov/38005948,2023-11,2023,11,human host microrna expression impairs interferon response macrophage epithelial cell,neutral,0.0,0.1
127,37974334,2023-11-16,Protective efficacy of a novel recombinant influenza virus carrying partial human metapneumovirus F protein epitopes.,https://pubmed.ncbi.nlm.nih.gov/37974334,2023-11,2023,11,protective efficacy novel recombinant influenza virus carrying partial human metapneumovirus f protein epitope,negative,-0.05,0.2
128,37997140,2023-11-07,Surge of lower respiratory tract group A streptococcal infections in England in winter 2022: epidemiology and clinical profile.,https://pubmed.ncbi.nlm.nih.gov/37997140,2023-11,2023,11,surge lower respiratory tract group streptococcal infection england winter epidemiology profile,neutral,0.0,0.0
129,37964991,2023-11-07,"Interactions among acute respiratory viruses in Beijing, Chongqing, Guangzhou, and Shanghai, China, 2009-2019.",https://pubmed.ncbi.nlm.nih.gov/37964991,2023-11,2023,11,interaction among acute respiratory virus beijing chongqing guangzhou shanghai china,positive,0.6,0.9
130,37523504,2023-11-01,Epidemiology and Clinical Features of Human Metapneumovirus and Respiratory Syncytial Viral Infections in Children.,https://pubmed.ncbi.nlm.nih.gov/37523504,2023-11,2023,11,epidemiology feature human metapneumovirus respiratory syncytial viral infection child,neutral,0.0,0.1
131,37956382,2023-10-31,Comparison of two multiplex PCR tests for common pathogen detection in hospitalized children with acute respiratory infection.,https://pubmed.ncbi.nlm.nih.gov/37956382,2023-10,2023,10,comparison two multiplex pcr test common pathogen detection hospitalized child acute respiratory infection,positive,0.15,0.7
132,37681946,2023-10-31,Imaging analysis reveals budding of filamentous human metapneumovirus virions and direct transfer of inclusion bodies through intercellular extensions.,https://pubmed.ncbi.nlm.nih.gov/37681946,2023-10,2023,10,imaging reveals budding filamentous human metapneumovirus virion direct transfer inclusion body intercellular extension,positive,0.06666666666666667,0.23333333333333336
133,37872556,2023-10-23,The preparedness and knowledge of pharmacists and general practitioners in managing human monkeypox: a highly spreading infectious disease.,https://pubmed.ncbi.nlm.nih.gov/37872556,2023-10,2023,10,preparedness knowledge pharmacist general practitioner managing human monkeypox highly spreading infectious disease,positive,0.07,0.38000000000000006
134,37861549,2023-10-20,"Clinical factors associated with extended hospitalization in pediatric patients ≥3 years of age with respiratory syncytial virus or human metapneumovirus infection: A Japanese single-center, retrospective study.",https://pubmed.ncbi.nlm.nih.gov/37861549,2023-10,2023,10,factor extended hospitalization pediatric year age respiratory syncytial virus human metapneumovirus infection japanese retrospective,neutral,0.0,0.05
135,37864446,2023-10-20,Trend in respiratory viruses' activity in the COVID-19 area.,https://pubmed.ncbi.nlm.nih.gov/37864446,2023-10,2023,10,trend respiratory virus activity area,neutral,0.0,0.0
136,37734492,2023-10-15,Identification of γ-Fagarine as a novel antiviral agent against respiratory virus (hMPV) infection.,https://pubmed.ncbi.nlm.nih.gov/37734492,2023-10,2023,10,identification novel antiviral agent respiratory virus hmpv infection,neutral,0.0,0.0
137,37657510,2023-10-15,Immunogenicity and protective efficacy of human metapneumovirus virus-like particles produced by a recombinant baculovirus in mice.,https://pubmed.ncbi.nlm.nih.gov/37657510,2023-10,2023,10,immunogenicity protective efficacy human metapneumovirus particle produced recombinant baculovirus mouse,neutral,0.0,0.1
138,37820580,2023-10-10,Strength in diversity: Widening B cell recruitment for broader vaccine protection.,https://pubmed.ncbi.nlm.nih.gov/37820580,2023-10,2023,10,strength diversity widening b cell recruitment broader vaccine protection,neutral,0.0,0.0
139,37566969,2023-10-07,"Effect of vaccination program on immune response, production performance, and carcass composition of Ross 308 broiler chickens.",https://pubmed.ncbi.nlm.nih.gov/37566969,2023-10,2023,10,effect vaccination program immune response production performance carcass composition ross broiler chicken,negative,-0.6,0.95
140,36744682,2023-10-07,"Bronchiolitis Due to RSV and HMPV-Epidemiology, Clinical Course, and Prognosis: Experience of a Single Tertiary Center.",https://pubmed.ncbi.nlm.nih.gov/36744682,2023-10,2023,10,bronchiolitis due rsv course prognosis experience single tertiary center,negative,-0.0988095238095238,0.22976190476190475
141,37651767,2023-10-07,Microbiome characteristics description of COVID-19 patients based on bulk RNA-seq and scRNA-Seq data.,https://pubmed.ncbi.nlm.nih.gov/37651767,2023-10,2023,10,microbiome characteristic description bulk data,negative,-0.06666666666666667,0.4666666666666666
